Year,StateAbbr,StateDesc,CityName,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,,,
2017,MA,Massachusetts,Cambridge,5.3,5.1,5.4,,,
2017,MA,Massachusetts,Fall River,7.1,6.8,7.5,,,
2017,ME,Maine,Portland,4.2,4,4.4,,,
2017,MD,Maryland,Baltimore,5.7,5.5,6,,,
2017,MA,Massachusetts,Brockton,6.6,6.3,6.9,,,
2017,MA,Massachusetts,Boston,4,4,4.1,,,
2017,MA,Massachusetts,Boston,3,2.9,3.1,,,
2017,MA,Massachusetts,Boston,3.6,3.5,3.7,,,
2017,MA,Massachusetts,Boston,4.4,4.3,4.5,,,
2017,MD,Maryland,Baltimore,5,4.8,5.2,,,
2017,MA,Massachusetts,Cambridge,6.5,6.4,6.7,,,
2017,LA,Louisiana,Shreveport,5.6,5.4,5.8,,,
2017,MD,Maryland,Baltimore,6.4,6,6.9,,,
2017,TX,Texas,Arlington,5.9,5.9,6,,,
2017,MA,Massachusetts,Boston,5.3,5.1,5.6,,,
2017,LA,Louisiana,Shreveport,5.7,5.6,6,,,
2017,MD,Maryland,Baltimore,6.2,6.1,6.4,,,
2017,MA,Massachusetts,Boston,5.3,5,5.5,,,
2017,MA,Massachusetts,Boston,5.7,5.6,6,,,
2017,MD,Maryland,Baltimore,5.5,5.4,5.7,,,
2017,MA,Massachusetts,Fall River,6.7,6.5,7,,,
2017,MA,Massachusetts,Fall River,9.8,9.2,10.4,,,
2017,MD,Maryland,Baltimore,4.9,4.8,5.1,,,
2017,MA,Massachusetts,Boston,6,5.9,6.1,,,
2017,MD,Maryland,Baltimore,6.4,6,6.6,,,
2017,MA,Massachusetts,Cambridge,6.1,5.8,6.3,,,
2017,MA,Massachusetts,Boston,1.4,1.3,1.5,,,
2017,MA,Massachusetts,Cambridge,3.2,3.1,3.3,,,
2017,MA,Massachusetts,Boston,4.5,4.4,4.7,,,
2017,MA,Massachusetts,Boston,6.1,5.9,6.3,,,
2017,LA,Louisiana,Shreveport,6,5.8,6.3,,,
2017,MD,Maryland,Baltimore,5.3,5.2,5.6,,,
2017,MD,Maryland,Baltimore,7.3,7.1,7.6,,,
2017,MD,Maryland,Baltimore,5.7,5.5,6,,,
2017,MD,Maryland,Baltimore,5.5,5.3,5.7,,,
2017,MA,Massachusetts,Brockton,7.3,7.1,7.5,,,
2017,MA,Massachusetts,Boston,4.3,4.1,4.5,,,
2017,MA,Massachusetts,Boston,5.1,5,5.2,,,
2017,LA,Louisiana,Shreveport,6.9,6.6,7.1,,,
2017,MA,Massachusetts,Boston,4.3,4.2,4.4,,,
2017,MA,Massachusetts,Cambridge,2.6,2.5,2.7,,,
2017,MD,Maryland,Baltimore,5.5,5.2,5.9,,,
2017,MD,Maryland,Baltimore,4.4,4.2,4.6,,,
2017,MD,Maryland,Baltimore,5.8,5.7,6,,,
2017,MD,Maryland,Baltimore,5.4,5.2,5.6,,,
2017,MA,Massachusetts,Cambridge,7.3,7,7.7,,,
2017,MA,Massachusetts,Boston,4.7,4.3,4.8,,,
2017,MD,Maryland,Baltimore,6.3,6.1,6.6,,,
2017,MA,Massachusetts,Boston,7.9,7.5,8.2,,,
2017,LA,Louisiana,Shreveport,,,,,,
2017,MD,Maryland,Baltimore,4.5,4.2,4.6,,,
2017,NV,Nevada,Reno,4.4,4.3,4.5,,,
2017,MA,Massachusetts,Fall River,7.1,6.8,7.4,,,
2017,MD,Maryland,Baltimore,4.1,4,4.2,,,
2017,MA,Massachusetts,Boston,5.7,5.5,5.9,,,
2017,MA,Massachusetts,Cambridge,6.6,6.4,6.8,,,
2017,MD,Maryland,Baltimore,4.9,4.7,5.1,,,
2017,MD,Maryland,Baltimore,4.6,4.5,4.8,,,
2017,MD,Maryland,Baltimore,5.2,5,5.5,,,
2017,MA,Massachusetts,Boston,7.9,7.5,8.2,,,
2017,MA,Massachusetts,Boston,3.4,3.3,3.5,,,
2017,MA,Massachusetts,Boston,6,6,6,,,
2017,MA,Massachusetts,Cambridge,5,4.9,5.2,,,
2017,MD,Maryland,Baltimore,5.9,5.7,6.2,,,
2017,LA,Louisiana,Shreveport,7.4,7,7.6,,,
2017,MA,Massachusetts,Boston,4.4,4.3,4.5,,,
2017,MD,Maryland,Baltimore,6.4,6.1,6.6,,,
2017,MA,Massachusetts,Boston,4.6,4.5,4.9,,,
2017,MD,Maryland,Baltimore,5.7,5.5,5.9,,,
2017,LA,Louisiana,Shreveport,8.3,8,8.7,,,
2017,MA,Massachusetts,Brockton,6.5,6.3,6.7,,,
2017,MD,Maryland,Baltimore,6.4,6.2,7.1,,,
2017,MD,Maryland,Baltimore,6.5,6.1,6.8,,,
2017,MA,Massachusetts,Boston,3.9,3.8,4.1,,,
2017,MD,Maryland,Baltimore,5.7,5.5,5.9,,,
2017,MD,Maryland,Baltimore,6.4,6.1,6.8,,,
2017,MD,Maryland,Baltimore,3.5,3.4,3.7,,,
2017,MA,Massachusetts,Boston,6.1,6,6.3,,,
2017,MA,Massachusetts,Fall River,7.1,7.1,7.2,,,
2017,LA,Louisiana,Shreveport,4.6,4.3,4.7,,,
2017,MD,Maryland,Baltimore,5.2,5.1,5.3,,,
2017,MD,Maryland,Baltimore,4.2,4,4.4,,,
2017,MA,Massachusetts,Boston,4.3,4.1,4.5,,,
2017,MD,Maryland,Baltimore,4,3.9,4.1,,,
2017,MA,Massachusetts,Brockton,6.4,6.4,6.5,,,
2017,MA,Massachusetts,Boston,4.6,4.5,4.8,,,
2017,MA,Massachusetts,Boston,7.3,7.1,7.6,,,
2017,ME,Maine,Portland,9.3,9,9.9,,,
2017,MA,Massachusetts,Brockton,6.8,6.6,7,,,
2017,MD,Maryland,Baltimore,5.6,5.5,5.7,,,
2017,MA,Massachusetts,Brockton,6.5,6.4,6.7,,,
2017,MD,Maryland,Baltimore,5.5,5.4,5.6,,,
2017,MD,Maryland,Baltimore,6.3,6,6.6,,,
2017,MD,Maryland,Baltimore,5.9,5.8,6.1,,,
2017,ME,Maine,Portland,6.7,6.6,6.8,,,
2017,MD,Maryland,Baltimore,5.2,5.1,5.3,,,
2017,MA,Massachusetts,Boston,4.5,4.4,4.6,,,
2017,MD,Maryland,Baltimore,5.8,5.5,6,,,
2017,LA,Louisiana,Shreveport,6.5,6.3,6.7,,,
2017,MD,Maryland,Baltimore,4.6,4.5,4.7,,,
2017,MA,Massachusetts,Boston,4.5,4.4,4.6,,,
2017,ME,Maine,Portland,5.4,5.3,5.6,,,
2017,LA,Louisiana,Shreveport,5.7,5.5,5.8,,,
2017,MA,Massachusetts,Boston,6.1,6,6.2,,,
2017,MA,Massachusetts,Cambridge,4.5,4.4,4.6,,,
2017,MD,Maryland,Baltimore,5.2,5,5.4,,,
2017,MA,Massachusetts,Boston,4.8,4.7,5.1,,,
2017,MA,Massachusetts,Boston,5.3,5.2,5.5,,,
2017,MD,Maryland,Baltimore,5.3,5.1,5.5,,,
2017,MA,Massachusetts,Boston,2.6,2.5,2.7,,,
2017,MA,Massachusetts,Boston,3.9,3.8,4.1,,,
2017,MD,Maryland,Baltimore,5.8,5.6,6.1,,,
2017,ME,Maine,Portland,7.8,7.5,8.3,,,
2017,LA,Louisiana,Shreveport,5.6,5.5,5.8,,,
2017,MA,Massachusetts,Boston,3.5,3.4,3.6,,,
2017,MD,Maryland,Baltimore,5.6,5.4,5.9,,,
2017,MD,Maryland,Baltimore,5.9,5.9,5.9,,,
2017,MA,Massachusetts,Boston,5.9,5.5,6.2,,,
2017,MD,Maryland,Baltimore,5.8,5.6,6.2,,,
2017,MA,Massachusetts,Boston,4.9,4.8,5.1,,,
2017,LA,Louisiana,Shreveport,4.9,4.7,5.1,,,
2017,MI,Michigan,Dearborn,5.1,4.9,5.3,,,
2017,MI,Michigan,Detroit,4.1,4,4.2,,,
2017,MI,Michigan,Detroit,7.1,7,7.5,,,
2017,MI,Michigan,Dearborn,7.4,6.9,7.7,,,
2017,MA,Massachusetts,Worcester,3.7,3.6,3.8,,,
2017,MA,Massachusetts,Worcester,7,6.8,7.4,,,
2017,MI,Michigan,Detroit,6.8,6.3,7.1,,,
2017,MA,Massachusetts,Springfield,6.3,6.2,6.5,,,
2017,MA,Massachusetts,Lowell,5.2,5,5.4,,,
2017,MI,Michigan,Detroit,5.1,4.9,5.3,,,
2017,MA,Massachusetts,Quincy,6.5,6.4,6.6,,,
2017,MA,Massachusetts,Lynn,6.1,5.8,6.3,,,
2017,MI,Michigan,Detroit,7.8,7.4,8.1,,,
2017,MI,Michigan,Detroit,6.6,6.4,6.9,,,
2017,MA,Massachusetts,Lynn,6.5,6.4,6.7,,,
2017,MI,Michigan,Detroit,6.3,6.1,6.6,,,
2017,MA,Massachusetts,New Bedford,4.2,4.1,4.4,,,
2017,MI,Michigan,Detroit,4.5,4.4,4.6,,,
2017,MI,Michigan,Detroit,5.3,5.1,5.4,,,
2017,MI,Michigan,Detroit,,,,,,
2017,MI,Michigan,Detroit,5.8,5.5,6.1,,,
2017,MI,Michigan,Detroit,6.1,5.9,6.4,,,
2017,MA,Massachusetts,Worcester,6.7,6.6,6.9,,,
2017,MA,Massachusetts,Lowell,4.9,4.7,5.1,,,
2017,MA,Massachusetts,Lynn,6.3,6.1,6.5,,,
2017,MI,Michigan,Detroit,5.7,5.3,6.1,,,
2017,MA,Massachusetts,Quincy,7,6.8,7.3,,,
2017,MI,Michigan,Detroit,5.3,5.1,5.6,,,
2017,MI,Michigan,Detroit,5,4.9,5.1,,,
2017,MI,Michigan,Detroit,5,4.9,5.2,,,
2017,MI,Michigan,Ann Arbor,6.4,6.1,6.5,,,
2017,MA,Massachusetts,Newton,8.4,8,8.6,,,
2017,MA,Massachusetts,Springfield,5.2,5.1,5.4,,,
2017,MI,Michigan,Detroit,9.5,9,10.1,,,
2017,NV,Nevada,Reno,4.9,4.8,5.1,,,
2017,MI,Michigan,Detroit,7.3,7.1,7.5,,,
2017,MI,Michigan,Detroit,4.4,4.2,4.7,,,
2017,MI,Michigan,Detroit,4.7,4.6,5,,,
2017,MI,Michigan,Detroit,4.2,4.1,4.3,,,
2017,MA,Massachusetts,Somerville,5.6,5.4,5.7,,,
2017,MA,Massachusetts,Springfield,7.1,6.9,7.4,,,
2017,MA,Massachusetts,Lawrence,4.5,4.3,4.7,,,
2017,MI,Michigan,Detroit,5.4,5.1,5.6,,,
2017,MI,Michigan,Detroit,5.6,5.4,5.8,,,
2017,MI,Michigan,Detroit,3.8,3.6,4,,,
2017,MI,Michigan,Detroit,4.7,4.4,4.8,,,
2017,MA,Massachusetts,Somerville,2.5,2.5,2.6,,,
2017,MI,Michigan,Detroit,5.7,5.3,6.1,,,
2017,MA,Massachusetts,Worcester,4.5,4.3,4.7,,,
2017,MI,Michigan,Detroit,5.1,4.9,5.2,,,
2017,MA,Massachusetts,Worcester,4.7,4.5,4.9,,,
2017,MI,Michigan,Detroit,5.8,5.4,6,,,
2017,MI,Michigan,Detroit,6.7,6.4,6.9,,,
2017,MI,Michigan,Detroit,6.4,6.1,6.8,,,
2017,MI,Michigan,Dearborn,7.3,7,7.6,,,
2017,MA,Massachusetts,Lawrence,3.3,3.1,3.4,,,
2017,MI,Michigan,Detroit,6.7,6.5,7,,,
2017,MI,Michigan,Detroit,4.4,4.1,4.5,,,
2017,MA,Massachusetts,Springfield,6,5.9,6.2,,,
2017,MI,Michigan,Detroit,6.4,6.2,6.7,,,
2017,MI,Michigan,Detroit,6.4,6.1,6.6,,,
2017,MI,Michigan,Detroit,4.1,3.9,4.2,,,
2017,MA,Massachusetts,Newton,6.8,6.6,6.9,,,
2017,MI,Michigan,Detroit,5.8,5.6,6,,,
2017,MA,Massachusetts,New Bedford,6,5.9,6.2,,,
2017,MA,Massachusetts,Worcester,6.6,6.4,6.9,,,
2017,MI,Michigan,Detroit,6,5.8,6.2,,,
2017,MA,Massachusetts,New Bedford,8.9,8.5,9.2,,,
2017,MI,Michigan,Detroit,5.9,5.6,6.2,,,
2017,MA,Massachusetts,Lowell,5.4,5.2,5.6,,,
2017,MA,Massachusetts,Lynn,6.4,6.2,6.7,,,
2017,MA,Massachusetts,Springfield,5,4.9,5.1,,,
2017,MI,Michigan,Detroit,7.9,7.7,8.4,,,
2017,MA,Massachusetts,Quincy,6,5.8,6.5,,,
2017,MI,Michigan,Ann Arbor,6,5.9,6.3,,,
2017,MI,Michigan,Detroit,5.6,5.4,5.8,,,
2017,MA,Massachusetts,Worcester,6.5,6.4,6.8,,,
2017,MI,Michigan,Detroit,6.1,5.8,6.5,,,
2017,MI,Michigan,Detroit,4.2,4.1,4.4,,,
2017,MI,Michigan,Detroit,6,5.8,6.2,,,
2017,MA,Massachusetts,Springfield,5.2,5.1,5.3,,,
2017,MI,Michigan,Ann Arbor,6.9,6.8,7.1,,,
2017,MI,Michigan,Dearborn,6.7,6.6,6.7,,,
2017,MI,Michigan,Dearborn,5.7,5.5,5.9,,,
2017,MI,Michigan,Detroit,5.5,5.3,5.7,,,
2017,MI,Michigan,Detroit,5.4,5.1,5.5,,,
2017,MI,Michigan,Ann Arbor,1.2,1.1,1.2,,,
2017,MI,Michigan,Detroit,6.2,5.9,6.4,,,
2017,MA,Massachusetts,Newton,7,6.7,7.3,,,
2017,MI,Michigan,Detroit,5.1,4.9,5.3,,,
2017,MI,Michigan,Detroit,5.6,5.5,5.9,,,
2017,MA,Massachusetts,Lawrence,3.9,3.7,4,,,
2017,MI,Michigan,Detroit,6.1,5.9,6.6,,,
2017,MI,Michigan,Detroit,5,4.7,5.3,,,
2017,MA,Massachusetts,Springfield,8,7.8,8.3,,,
2017,MI,Michigan,Detroit,5,4.8,5.2,,,
2017,MA,Massachusetts,Newton,6.8,6.6,7.2,,,
2017,MA,Massachusetts,New Bedford,10,9.4,10.4,,,
2017,MA,Massachusetts,Lynn,6.2,6.2,6.3,,,
2017,MA,Massachusetts,New Bedford,9.5,9.2,10,,,
2017,MA,Massachusetts,Quincy,5.3,5.1,5.6,,,
2017,MA,Massachusetts,Springfield,4.4,4.3,4.5,,,
2017,MI,Michigan,Detroit,5.7,5.4,5.9,,,
2017,MA,Massachusetts,Worcester,7.7,7.4,8.1,,,
2017,MA,Massachusetts,New Bedford,6.6,6.4,6.8,,,
2017,MI,Michigan,Detroit,6.1,5.7,6.4,,,
2017,MA,Massachusetts,Worcester,5.4,5.2,5.7,,,
2017,MI,Michigan,Detroit,4.9,4.7,5.1,,,
2017,MA,Massachusetts,Lowell,7,6.8,7.3,,,
2017,MI,Michigan,Detroit,6.3,5.9,6.6,,,
2017,MI,Michigan,Dearborn,9.8,9.3,10.1,,,
2017,MI,Michigan,Detroit,5.4,5.2,5.6,,,
2017,MI,Michigan,Detroit,4.4,4.2,4.6,,,
2017,MI,Michigan,Ann Arbor,4.1,4.1,4.2,,,
2017,MA,Massachusetts,Lowell,4.6,4.3,4.7,,,
2017,MA,Massachusetts,Worcester,6.4,6.2,6.6,,,
2017,MI,Michigan,Detroit,5.6,5.3,5.8,,,
2017,MA,Massachusetts,Lynn,5.9,5.8,6.1,,,
2017,MA,Massachusetts,Somerville,4.1,3.9,4.2,,,
2017,MI,Michigan,Detroit,6.7,6.5,7,,,
2017,MA,Massachusetts,Springfield,7.5,7.1,7.8,,,
2017,MI,Michigan,Detroit,5.2,4.9,5.4,,,
2017,MI,Michigan,Detroit,6.1,5.9,6.4,,,
2017,MI,Michigan,Detroit,4.4,4.3,4.6,,,
2017,MI,Michigan,Detroit,6.3,6.2,6.5,,,
2017,MI,Michigan,Detroit,5.9,5.6,6.2,,,
2017,MA,Massachusetts,Somerville,5.9,5.6,6.1,,,
2017,MA,Massachusetts,Lowell,6.2,6,6.4,,,
2017,MI,Michigan,Dearborn,8.7,8.2,9.5,,,
2017,MI,Michigan,Detroit,6.7,6.3,7,,,
2017,MA,Massachusetts,Worcester,6.4,6.1,6.7,,,
2017,MA,Massachusetts,Quincy,8.5,8.1,8.9,,,
2017,MI,Michigan,Detroit,5.6,5.4,5.8,,,
2017,MI,Michigan,Detroit,5.9,5.6,6.3,,,
2017,MA,Massachusetts,Lawrence,4.7,4.5,4.9,,,
2017,MI,Michigan,Detroit,5.9,5.7,6.2,,,
2017,MI,Michigan,Detroit,4.9,4.6,5,,,
2017,MA,Massachusetts,New Bedford,7.5,7.1,7.9,,,
2017,MI,Michigan,Detroit,4.9,4.8,5.2,,,
2017,MA,Massachusetts,Springfield,5.4,5.2,5.5,,,
2017,MA,Massachusetts,Lynn,4.1,4.1,4.2,,,
2017,MA,Massachusetts,Quincy,5.9,5.5,6.2,,,
2017,MI,Michigan,Detroit,6.6,6.3,6.9,,,
2017,MI,Michigan,Ann Arbor,1.2,1.1,1.3,,,
2017,MA,Massachusetts,Newton,7.5,7.2,7.7,,,
2017,MI,Michigan,Detroit,4.7,4.6,4.8,,,
2017,MI,Michigan,Ann Arbor,,,,,,
2017,MA,Massachusetts,Springfield,6,5.7,6.1,,,
2017,MI,Michigan,Detroit,5.8,5.6,6.1,,,
2017,MI,Michigan,Detroit,4.6,4.5,4.8,,,
2017,MI,Michigan,Detroit,6.2,5.9,6.4,,,
2017,MI,Michigan,Detroit,6.1,5.8,6.4,,,
2017,MI,Michigan,Detroit,5.2,5.1,5.4,,,
2017,MI,Michigan,Detroit,4.8,4.7,4.9,,,
2017,MI,Michigan,Detroit,5.5,5.3,5.6,,,
2017,MA,Massachusetts,Lowell,4.9,4.7,5,,,
2017,MI,Michigan,Detroit,5.8,5.7,6.1,,,
2017,MA,Massachusetts,Somerville,5,4.8,5.2,,,
2017,MA,Massachusetts,Lawrence,3.8,3.6,3.9,,,
2017,MI,Michigan,Detroit,5.9,5.6,6,,,
2017,MI,Michigan,Detroit,6.3,5.8,6.6,,,
2017,MI,Michigan,Detroit,6,5.7,6.4,,,
2017,MI,Michigan,Detroit,5.7,5.6,5.9,,,
2017,MA,Massachusetts,Lawrence,4.6,4.4,4.7,,,
2017,MA,Massachusetts,Somerville,4.8,4.7,5,,,
2017,MA,Massachusetts,Worcester,6,5.9,6.2,,,
2017,MI,Michigan,Detroit,6.3,6,6.6,,,
2017,MI,Michigan,Detroit,5.3,5.1,5.5,,,
2017,MI,Michigan,Detroit,6.4,6.1,6.6,,,
2017,MA,Massachusetts,New Bedford,7.2,6.9,7.5,,,
2017,MI,Michigan,Detroit,4.5,4.4,4.7,,,
2017,MA,Massachusetts,Quincy,5.9,5.8,6,,,
2017,MI,Michigan,Dearborn,6.5,6.1,6.8,,,
2017,MA,Massachusetts,Quincy,4.9,4.7,5.2,,,
2017,MI,Michigan,Detroit,7.4,7,7.7,,,
2017,MA,Massachusetts,Worcester,4.6,4.5,4.8,,,
2017,MI,Michigan,Ann Arbor,6.2,6,6.4,,,
2017,MI,Michigan,Detroit,6.8,6.4,7.2,,,
2017,MI,Michigan,Detroit,5.1,5,5.3,,,
2017,MI,Michigan,Detroit,6.1,5.6,6.3,,,
2017,MA,Massachusetts,Newton,9,8.7,9.3,,,
2017,MI,Michigan,Detroit,6.4,6.2,6.5,,,
2017,MA,Massachusetts,Lowell,6.1,6,6.1,,,
2017,MA,Massachusetts,New Bedford,6.3,6,6.6,,,
2017,MI,Michigan,Detroit,4.5,4.4,4.6,,,
2017,MI,Michigan,Detroit,4.4,4.2,4.6,,,
2017,MA,Massachusetts,Worcester,8,7.7,8.3,,,
2017,MI,Michigan,Detroit,5.9,5.7,6.2,,,
2017,MA,Massachusetts,Springfield,3.8,3.7,4,,,
2017,MI,Michigan,Detroit,4.1,4,4.2,,,
2017,MI,Michigan,Dearborn,5.9,5.6,6.2,,,
2017,MA,Massachusetts,Quincy,7.3,6.9,7.6,,,
2017,MI,Michigan,Ann Arbor,8.6,8.3,8.9,,,
2017,MI,Michigan,Dearborn,7.1,6.8,7.5,,,
2017,MI,Michigan,Detroit,4.8,4.6,5,,,
2017,MI,Michigan,Detroit,5.6,5.3,5.8,,,
2017,MA,Massachusetts,Quincy,6.3,6.1,6.4,,,
2017,MA,Massachusetts,Lynn,8.1,7.8,8.4,,,
2017,MI,Michigan,Detroit,6.1,5.9,6.3,,,
2017,MI,Michigan,Detroit,5.5,5.4,5.7,,,
2017,MA,Massachusetts,Somerville,4.7,4.6,4.7,,,
2017,MI,Michigan,Detroit,4.9,4.7,5,,,
2017,MI,Michigan,Detroit,5.1,5,5.2,,,
2017,MA,Massachusetts,New Bedford,4.1,3.9,4.2,,,
2017,MI,Michigan,Ann Arbor,8,7.7,8.3,,,
2017,MI,Michigan,Detroit,5.6,5.2,5.7,,,
2017,MI,Michigan,Detroit,3.7,3.6,3.8,,,
2017,MA,Massachusetts,Lynn,7.1,6.9,7.3,,,
2017,MA,Massachusetts,Worcester,5.9,5.7,6.1,,,
2017,MI,Michigan,Detroit,4.2,4,4.3,,,
2017,MA,Massachusetts,Worcester,4.8,4.7,4.9,,,
2017,MI,Michigan,Detroit,5.5,5.4,5.8,,,
2017,MI,Michigan,Detroit,5.8,5.6,6.2,,,
2017,MA,Massachusetts,Newton,6.5,6.4,6.5,,,
2017,MA,Massachusetts,Lowell,6,5.8,6.2,,,
2017,MI,Michigan,Detroit,6.2,5.9,6.5,,,
2017,MI,Michigan,Detroit,4.3,4.2,4.5,,,
2017,MI,Michigan,Detroit,5.1,5,5.3,,,
2017,MI,Michigan,Detroit,5.3,5.1,5.5,,,
2017,MI,Michigan,Detroit,5.5,5.3,5.7,,,
2017,MA,Massachusetts,Newton,7.6,7.4,7.8,,,
2017,MA,Massachusetts,Lynn,5.4,5.3,5.5,,,
2017,MI,Michigan,Detroit,5.7,5.5,6,,,
2017,MA,Massachusetts,Springfield,4,3.9,4.1,,,
2017,MI,Michigan,Detroit,,,,,,
2017,MA,Massachusetts,Worcester,7.8,7.6,8.1,,,
2017,MI,Michigan,Detroit,9.6,9,10,,,
2017,MI,Michigan,Ann Arbor,3.1,3,3.1,,,
2017,MI,Michigan,Detroit,4.6,4.4,4.8,,,
2017,MA,Massachusetts,New Bedford,7.1,6.9,7.6,,,
2017,MI,Michigan,Dearborn,6.9,6.8,7,,,
2017,MA,Massachusetts,Lowell,4.9,4.8,5.1,,,
2017,MI,Michigan,Dearborn,8.1,7.8,8.5,,,
2017,MA,Massachusetts,Lowell,4.5,4.5,4.7,,,
2017,MI,Michigan,Ann Arbor,4.7,4.6,4.7,,,
2017,MI,Michigan,Detroit,6.2,5.9,6.6,,,
2017,MI,Michigan,Detroit,6.5,6.2,6.9,,,
2017,MI,Michigan,Detroit,5.8,5.5,6,,,
2017,MI,Michigan,Detroit,5.6,5.4,5.9,,,
2017,MA,Massachusetts,Lawrence,4.6,4.5,4.7,,,
2017,MI,Michigan,Detroit,5.6,5.4,5.9,,,
2017,MI,Michigan,Detroit,5.4,5.3,5.5,,,
2017,MI,Michigan,Detroit,7,6.6,7.3,,,
2017,MI,Michigan,Ann Arbor,5.4,5.3,5.5,,,
2017,MI,Michigan,Ann Arbor,5.7,5.5,5.8,,,
2017,MA,Massachusetts,New Bedford,5.3,5.2,5.4,,,
2017,MI,Michigan,Detroit,5.2,5,5.4,,,
2017,MI,Michigan,Detroit,7,6.8,7.2,,,
2017,MI,Michigan,Detroit,7.7,7.4,8.1,,,
2017,MA,Massachusetts,Springfield,4.9,4.8,5,,,
2017,MA,Massachusetts,Springfield,7.3,7.1,7.6,,,
2017,MI,Michigan,Detroit,6.2,6,6.4,,,
2017,MA,Massachusetts,Lynn,5.3,5.2,5.6,,,
2017,MI,Michigan,Detroit,4.8,4.5,5,,,
2017,MI,Michigan,Detroit,4.8,4.7,4.9,,,
2017,MA,Massachusetts,Worcester,8.9,8.4,9.4,,,
2017,MA,Massachusetts,New Bedford,8.6,8,9,,,
2017,MI,Michigan,Detroit,6.1,5.8,6.5,,,
2017,MI,Michigan,Detroit,4.8,4.6,4.9,,,
2017,MI,Michigan,Detroit,6.8,6.4,7.3,,,
2017,MI,Michigan,Detroit,5.1,4.9,5.4,,,
2017,MA,Massachusetts,Lowell,6,5.7,6.2,,,
2017,MA,Massachusetts,Springfield,4.5,4.4,4.6,,,
2017,MI,Michigan,Ann Arbor,6.4,6.3,6.4,,,
2017,MA,Massachusetts,Lowell,6.5,6.2,6.8,,,
2017,MA,Massachusetts,Lawrence,6.7,6.4,6.9,,,
2017,MI,Michigan,Detroit,5.3,5,5.5,,,
2017,MI,Michigan,Detroit,5.1,4.8,5.3,,,
2017,MI,Michigan,Detroit,5.2,5.1,5.4,,,
2017,MI,Michigan,Detroit,5.3,5.1,5.6,,,
2017,MA,Massachusetts,New Bedford,8,7.6,8.4,,,
2017,MI,Michigan,Detroit,5,4.8,5.2,,,
2017,MA,Massachusetts,New Bedford,6.7,6.5,6.8,,,
2017,MI,Michigan,Detroit,5.8,5.5,6,,,
2017,MA,Massachusetts,Lynn,8.6,8.4,8.9,,,
2017,MI,Michigan,Ann Arbor,3.8,3.7,4,,,
2017,MI,Michigan,Ann Arbor,5.6,5.4,5.9,,,
2017,MA,Massachusetts,Newton,7.4,7.3,7.4,,,
2017,MI,Michigan,Ann Arbor,6.1,5.9,6.4,,,
2017,MI,Michigan,Detroit,6,5.8,6.2,,,
2017,MA,Massachusetts,Lawrence,4.2,4.1,4.3,,,
2017,MI,Michigan,Detroit,5.9,5.6,6.1,,,
2017,MA,Massachusetts,Springfield,6.7,6.4,6.9,,,
2017,MA,Massachusetts,Worcester,4.3,4.2,4.4,,,
2017,MI,Michigan,Detroit,6.8,6.6,7.2,,,
2017,MI,Michigan,Dearborn,5.6,5.4,5.8,,,
2017,MI,Michigan,Detroit,6,5.8,6.3,,,
2017,MI,Michigan,Detroit,6.3,5.9,6.7,,,
2017,MA,Massachusetts,Lawrence,8.4,7.9,8.7,,,
2017,MI,Michigan,Detroit,5.5,5.2,5.7,,,
2017,MA,Massachusetts,Lynn,5.1,5,5.2,,,
2017,MI,Michigan,Detroit,5.7,5.4,6,,,
2017,MA,Massachusetts,Quincy,6.1,5.8,6.3,,,
2017,MA,Massachusetts,Worcester,7.9,7.5,8.2,,,
2017,MI,Michigan,Detroit,6.1,5.8,6.2,,,
2017,MI,Michigan,Dearborn,6,5.8,6.4,,,
2017,MA,Massachusetts,Newton,9.2,8.8,9.6,,,
2017,MI,Michigan,Detroit,6.9,6.5,7.2,,,
2017,MA,Massachusetts,Worcester,5.9,5.7,6.1,,,
2017,MA,Massachusetts,Springfield,4.6,4.4,4.7,,,
2017,MI,Michigan,Detroit,6.2,5.9,6.5,,,
2017,MI,Michigan,Dearborn,7.9,7.6,8.1,,,
2017,MI,Michigan,Detroit,5.4,5.2,5.6,,,
2017,MI,Michigan,Ann Arbor,,,,,,
2017,MI,Michigan,Detroit,4.9,4.7,5,,,
2017,MI,Michigan,Detroit,5.9,5.7,6.1,,,
2017,MA,Massachusetts,Worcester,6.5,6.2,6.9,,,
2017,MI,Michigan,Detroit,4.7,4.6,5,,,
2017,MI,Michigan,Detroit,4.7,4.4,4.9,,,
2017,MA,Massachusetts,Lawrence,4.4,4.3,4.5,,,
2017,MI,Michigan,Detroit,5.8,5.6,6,,,
2017,MA,Massachusetts,New Bedford,6.4,6.1,6.7,,,
2017,MA,Massachusetts,Lowell,4.9,4.6,5,,,
2017,MA,Massachusetts,Somerville,4.4,4.2,4.5,,,
2017,MA,Massachusetts,New Bedford,6.8,6.6,7,,,
2017,MA,Massachusetts,Quincy,4.8,4.7,4.9,,,
2017,MI,Michigan,Ann Arbor,5.5,5.3,6,,,
2017,MA,Massachusetts,Somerville,3.9,3.8,4,,,
2017,MI,Michigan,Detroit,7.3,6.9,7.6,,,
2017,MI,Michigan,Detroit,6,5.8,6.3,,,
2017,MA,Massachusetts,Springfield,6,5.8,6.2,,,
2017,MI,Michigan,Ann Arbor,2.8,2.6,2.9,,,
